,mergeSort,bitonicSort
12,0.02040816326530612,0.2602739726027397
14,0.26724137931034486,0.7525773195876289
15,0.3647058823529412,1.0126582278481011
16,0.7125,1.696035242290749
17,1.2817679558011048,1.8969359331476323
18,3.3607594936708862,1.5800273597811219
19,2.9873817034700316,1.6743849493487701
20,2.893548387096774,1.6329284750337383
21,3.158297872340426,1.7224530496925379
